2024-07-06 22:52:16 0 [Note] Starting MariaDB 10.4.32-MariaDB source revision c4143f909528e3fab0677a28631d10389354c491 as process 4576
2024-07-06 22:52:16 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2024-07-06 22:52:16 0 [Note] InnoDB: Uses event mutexes
2024-07-06 22:52:16 0 [Note] InnoDB: Compressed tables use zlib 1.3
2024-07-06 22:52:16 0 [Note] InnoDB: Number of pools: 1
2024-07-06 22:52:16 0 [Note] InnoDB: Using SSE2 crc32 instructions
2024-07-06 22:52:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=265] log sequence number 410964 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=398] log sequence number 410964 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=266] log sequence number 411008 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=399] log sequence number 411008 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=267] log sequence number 411052 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=400] log sequence number 411052 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=268] log sequence number 411096 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=403] log sequence number 411096 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=269] log sequence number 1576561 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=401] log sequence number 1576561 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=270] log sequence number 413322 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=402] log sequence number 413322 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=271] log sequence number 1954644 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=436] log sequence number 1954644 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=272] log sequence number 413366 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=404] log sequence number 413366 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=273] log sequence number 413410 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=405] log sequence number 413410 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=274] log sequence number 413454 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:18 0 [ERROR] InnoDB: Page [page id: space=0, page number=406] log sequence number 413454 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:18 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=275] log sequence number 419287 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=432] log sequence number 419287 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=276] log sequence number 1803591 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=407] log sequence number 1803591 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=277] log sequence number 419347 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=409] log sequence number 419347 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=278] log sequence number 1954836 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=410] log sequence number 1954836 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=279] log sequence number 1954880 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=411] log sequence number 1954880 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=280] log sequence number 1803767 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=412] log sequence number 1803767 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=281] log sequence number 1803827 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=413] log sequence number 1803827 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=282] log sequence number 419391 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=416] log sequence number 419391 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=283] log sequence number 1954968 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=414] log sequence number 1954968 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=284] log sequence number 419435 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=415] log sequence number 419435 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=285] log sequence number 419479 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=433] log sequence number 419479 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=286] log sequence number 419523 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=417] log sequence number 419523 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=287] log sequence number 419567 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=418] log sequence number 419567 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=288] log sequence number 419611 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=419] log sequence number 419611 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=289] log sequence number 419655 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=437] log sequence number 419655 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=290] log sequence number 1955188 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=420] log sequence number 1955188 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=291] log sequence number 1955294 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=292] log sequence number 419699 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=422] log sequence number 419699 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=293] log sequence number 1955398 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=423] log sequence number 1955398 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=294] log sequence number 427185 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=424] log sequence number 427185 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=295] log sequence number 427229 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=425] log sequence number 427229 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=296] log sequence number 1955530 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=428] log sequence number 1955530 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=297] log sequence number 427273 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=426] log sequence number 427273 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=298] log sequence number 427317 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=427] log sequence number 427317 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=299] log sequence number 427361 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=429] log sequence number 427361 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=300] log sequence number 427405 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=434] log sequence number 427405 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=0] log sequence number 339383 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=8] log sequence number 380133 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=10] log sequence number 414422 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=12] log sequence number 426862 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=307] log sequence number 380028 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Page [page id: space=0, page number=302] log sequence number 419243 is in the future! Current system log sequence number 300306.
2024-07-06 22:52:19 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
